time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
2025-06-02 11:15:01,8.7,12.2,ENE,66
2025-06-02 11:20:00,9.5,12.2,ENE,67
2025-06-02 11:25:01,10.5,13.0,ENE,62
2025-06-02 11:30:01,9.5,13.0,ENE,63
2025-06-02 11:35:00,9.5,12.2,ENE,67
2025-06-02 11:40:00,10.5,13.0,ENE,66
2025-06-02 11:45:01,10.5,13.0,ENE,66
2025-06-02 11:50:01,10.5,13.0,ENE,66
2025-06-02 11:55:00,10.5,13.0,ENE,68
2025-06-02 12:00:00,10.5,13.0,ENE,68
2025-06-02 12:05:00,9.5,12.2,ENE,67
2025-06-02 12:10:00,8.7,11.3,ENE,64
2025-06-02 12:15:00,8.7,12.2,ENE,63
2025-06-02 12:20:01,9.5,12.2,ENE,68
2025-06-02 12:25:01,9.5,11.3,ENE,70
2025-06-02 12:30:00,8.7,10.5,ENE,69
2025-06-02 12:35:00,8.7,11.3,ENE,70
2025-06-02 12:40:00,7.8,11.3,ENE,70
2025-06-02 12:45:01,7.8,10.5,ENE,72
2025-06-02 12:50:00,7.8,10.5,ENE,74
2025-06-02 12:55:00,7.8,9.6,ENE,73
2025-06-02 13:00:01,6.0,9.6,ENE,72
2025-06-02 13:05:02,5.2,8.7,ENE,67
2025-06-02 13:10:01,6.0,9.6,ENE,59
2025-06-02 13:15:01,6.0,9.6,NE,55
2025-06-02 13:20:01,6.0,8.7,NE,53
2025-06-02 13:25:01,5.2,7.8,NE,51
2025-06-02 13:30:01,5.2,8.7,ENE,62
2025-06-02 13:35:02,5.2,8.7,ENE,71
2025-06-02 13:40:01,5.2,8.7,ENE,60
2025-06-02 13:45:02,6.0,8.7,ENE,59
2025-06-02 13:50:01,6.0,8.7,ENE,64
2025-06-02 13:55:02,5.2,8.7,ENE,67
2025-06-02 14:00:02,6.0,9.6,E,81
2025-06-02 14:05:01,7.0,9.6,E,92
2025-06-02 14:10:01,6.0,9.5,E,98
2025-06-02 14:15:01,6.0,9.6,E,101
2025-06-02 14:20:01,5.2,9.6,ESE,102
2025-06-02 14:25:01,5.2,7.0,E,100
2025-06-02 14:30:00,5.2,7.8,E,94
2025-06-02 14:35:02,5.2,7.8,E,89
2025-06-02 14:40:02,4.3,7.8,E,83
2025-06-02 14:45:01,6.0,8.7,E,82
2025-06-02 14:50:00,6.0,9.5,E,81
2025-06-02 14:55:01,6.0,9.5,ENE,77
2025-06-02 15:00:01,6.0,7.8,ENE,75
2025-06-02 15:05:01,6.0,7.8,ENE,72
2025-06-02 15:10:02,5.2,7.8,ENE,69
2025-06-02 15:15:02,4.3,7.8,ENE,75
2025-06-02 15:20:01,4.3,7.8,ENE,75
2025-06-02 15:25:02,4.3,7.8,ENE,78
2025-06-02 15:30:01,5.2,8.7,E,93
2025-06-02 15:35:01,5.2,8.7,ESE,102
2025-06-02 15:40:02,4.3,7.8,E,95
2025-06-02 15:45:01,4.3,7.8,E,84
2025-06-02 15:50:02,4.3,7.0,E,85
2025-06-02 15:55:00,4.3,7.0,E,86
2025-06-02 16:00:02,4.3,8.7,E,98
2025-06-02 16:05:01,6.0,9.5,SE,144
2025-06-02 16:10:02,7.8,10.5,S,172
2025-06-02 16:15:01,7.8,10.5,S,169
2025-06-02 16:20:00,7.8,10.5,SSE,168
2025-06-02 16:25:01,7.0,9.5,SSE,166
2025-06-02 16:30:01,7.0,8.7,SSE,162
2025-06-02 16:35:01,7.0,8.7,SSE,164
2025-06-02 16:40:02,6.0,7.8,SSE,166
2025-06-02 16:45:01,5.2,7.8,SSE,164
2025-06-02 16:50:02,6.0,9.6,SSE,162
2025-06-02 16:55:02,7.8,10.5,SSE,162
2025-06-02 17:00:01,7.8,10.5,SSE,163
2025-06-02 17:05:02,7.8,10.5,SSE,163
2025-06-02 17:10:01,7.8,9.5,SSE,159
2025-06-02 17:15:01,7.0,9.5,SSE,157
2025-06-02 17:20:01,7.8,11.3,SSE,154
2025-06-02 17:25:02,8.7,11.3,SSE,151
2025-06-02 17:30:01,9.5,12.2,SSE,149
2025-06-02 17:35:01,9.5,12.2,SE,145
2025-06-02 17:40:01,9.5,12.2,SE,139
2025-06-02 17:45:02,9.5,12.2,SE,139
2025-06-02 17:50:02,9.5,12.2,SE,145
2025-06-02 17:55:02,9.5,12.2,SSE,150
2025-06-02 18:00:01,9.5,12.2,SSE,150
2025-06-02 18:05:02,10.5,14.0,SE,144
2025-06-02 18:10:00,12.2,14.8,SE,139
2025-06-02 18:15:01,10.5,14.8,SE,139
2025-06-02 18:20:00,9.5,12.2,SE,136
2025-06-02 18:25:01,9.5,13.0,SE,131
2025-06-02 18:30:01,10.5,13.0,SE,129
2025-06-02 18:35:01,10.5,14.0,SE,131
2025-06-02 18:40:01,10.5,14.0,SE,134
2025-06-02 18:45:01,9.5,14.8,SE,134
2025-06-02 18:50:00,9.5,14.8,SE,138
2025-06-02 18:55:01,9.5,13.0,SE,141
2025-06-02 19:00:02,9.5,13.0,SE,135
2025-06-02 19:05:02,11.3,13.0,SE,132
2025-06-02 19:10:01,9.5,12.2,SE,131
2025-06-02 19:15:01,9.5,12.2,SE,127
2025-06-02 19:20:01,10.5,12.2,SE,127
2025-06-02 19:25:02,9.5,12.2,SE,130
2025-06-02 19:30:02,7.8,12.2,SE,135
2025-06-02 19:35:01,6.0,10.5,SE,128
2025-06-02 19:40:01,7.0,10.5,ESE,118
2025-06-02 19:45:00,7.8,9.5,ESE,119
2025-06-02 19:50:00,8.7,10.5,ESE,119
2025-06-02 19:55:01,7.8,10.5,ESE,118
2025-06-02 20:00:00,7.0,9.5,ESE,114
2025-06-02 20:05:01,7.8,9.5,ESE,112
2025-06-02 20:10:01,7.0,9.5,ESE,113
2025-06-02 20:15:00,6.0,8.7,ESE,110
2025-06-02 20:20:01,7.0,8.7,ESE,105
2025-06-02 20:25:01,7.0,9.5,E,98
2025-06-02 20:30:01,7.8,9.5,E,98
2025-06-02 20:35:02,7.8,9.5,ESE,105
2025-06-02 20:40:02,7.8,9.5,ESE,102
2025-06-02 20:45:00,7.0,9.5,E,99
2025-06-02 20:50:00,7.0,8.7,ESE,102
2025-06-02 20:55:00,7.0,8.7,E,99
2025-06-02 21:00:00,7.0,8.7,E,99
2025-06-02 21:05:00,7.0,9.5,E,101
2025-06-02 21:10:00,7.0,9.5,E,100
2025-06-02 21:15:00,7.0,8.7,E,97
2025-06-02 21:20:00,7.0,8.7,ESE,103
2025-06-02 21:25:00,7.0,8.7,ESE,104
2025-06-02 21:30:00,7.0,8.7,ESE,102
2025-06-02 21:35:00,7.0,9.6,ESE,102
2025-06-02 21:40:00,7.8,10.5,E,101
2025-06-02 21:45:00,8.7,10.5,E,101
2025-06-02 21:50:00,8.7,10.5,E,100
2025-06-02 21:55:00,8.7,10.5,E,95
2025-06-02 22:00:00,8.7,10.5,E,93
2025-06-02 22:05:00,8.7,10.5,E,96
2025-06-02 22:10:00,8.7,10.5,E,95
2025-06-02 22:15:00,8.7,10.5,E,93
2025-06-02 22:20:00,8.7,10.5,E,92
2025-06-02 22:25:00,8.7,10.5,E,91
2025-06-02 22:30:00,7.8,10.5,E,89
2025-06-02 22:35:00,7.8,10.5,E,83
2025-06-02 22:40:00,7.0,9.5,ENE,76
2025-06-02 22:45:01,7.8,9.5,ENE,77
2025-06-02 22:50:00,7.8,9.5,E,82
2025-06-02 22:55:00,7.8,9.5,E,80
2025-06-02 23:00:01,7.8,9.5,E,80
2025-06-02 23:05:00,7.8,9.5,E,83
2025-06-02 23:10:00,7.8,9.5,E,79
2025-06-02 23:15:01,7.0,9.5,ENE,72
2025-06-03 00:00:02,6.0,8.7,NNE,20
2025-06-03 00:05:01,6.0,8.7,NNE,22
2025-06-03 00:10:01,7.0,8.7,NNE,27
2025-06-03 00:15:01,6.0,8.7,NNE,28
2025-06-03 00:20:01,5.2,7.8,NNE,28
2025-06-03 00:25:01,5.2,8.7,NNE,28
2025-06-03 00:30:02,5.2,8.7,NNE,27
2025-06-03 00:35:01,5.2,8.7,NNE,23
2025-06-03 00:40:01,6.0,8.7,NNE,18
2025-06-03 00:45:00,6.0,8.7,NNE,16
2025-06-03 00:50:01,7.0,8.7,NNE,16
2025-06-03 00:55:01,7.0,8.7,NNE,20
2025-06-03 01:00:02,7.0,8.7,NNE,22
2025-06-03 01:05:01,6.0,8.7,NNE,22
2025-06-03 01:10:01,6.0,8.7,NNE,22
2025-06-03 01:15:01,6.0,9.5,NNE,22
2025-06-03 01:20:00,6.0,9.5,NNE,20
2025-06-03 01:25:00,6.0,7.8,NNE,17
2025-06-03 01:30:00,6.0,8.7,NNE,15
2025-06-03 01:35:01,6.0,8.7,N,10
2025-06-03 01:40:00,6.0,8.7,N,4
2025-06-03 01:45:01,6.0,8.7,N,1
2025-06-03 01:50:01,5.2,7.8,N,1
2025-06-03 01:55:01,6.0,7.8,N,4
2025-06-03 02:00:01,6.0,8.7,N,6
2025-06-03 02:05:01,6.0,8.7,N,4
2025-06-03 02:10:02,6.0,8.7,N,4
2025-06-03 02:15:01,5.2,8.7,N,7
2025-06-03 02:20:01,5.2,8.7,N,10
2025-06-03 02:25:01,6.0,8.7,N,10
2025-06-03 02:30:00,5.2,8.7,N,7
2025-06-03 02:35:00,5.2,7.8,N,6
2025-06-03 02:40:01,4.3,7.0,N,9
2025-06-03 02:45:01,4.3,7.0,N,11
2025-06-03 02:50:01,4.3,7.8,NNE,16
2025-06-03 02:55:02,5.2,7.8,NNE,18
2025-06-03 03:00:02,4.3,7.0,NNE,17
2025-06-03 03:05:01,4.3,7.0,NNE,17
2025-06-03 03:10:01,4.3,6.0,NNE,17
2025-06-03 03:15:01,3.5,6.0,NNE,20
2025-06-03 03:20:01,3.5,4.3,NNE,24
2025-06-03 03:25:01,2.5,4.3,NNE,26
2025-06-03 03:30:02,2.5,4.3,NNE,23
2025-06-03 03:35:01,3.5,6.1,NNE,16
2025-06-03 03:40:00,3.5,7.0,NNE,15
2025-06-03 03:45:01,3.5,7.0,NNE,16
2025-06-03 03:50:00,3.5,4.3,NNE,14
2025-06-03 03:55:01,2.5,4.3,NNE,15
2025-06-03 04:00:01,2.5,4.3,NNE,13
2025-06-03 04:05:00,2.5,4.3,N,1
2025-06-03 04:10:01,2.5,3.5,N,352
2025-06-03 04:15:00,2.5,3.5,N,355
2025-06-03 04:20:01,2.5,3.5,N,350
2025-06-03 04:25:01,2.5,3.5,NNW,338
2025-06-03 04:30:02,2.5,3.5,NNW,335
2025-06-03 04:35:01,2.5,3.5,NNW,337
2025-06-03 04:40:01,2.5,5.2,NNW,341
2025-06-03 04:45:01,2.5,5.2,NNW,343
2025-06-03 04:50:01,3.5,5.2,NNW,341
2025-06-03 04:55:02,2.5,4.3,N,350
2025-06-03 05:00:01,3.5,6.1,N,8
2025-06-03 05:05:01,3.5,6.1,NNE,16
2025-06-03 05:10:01,3.5,4.3,NNE,19
2025-06-03 05:15:00,2.5,4.3,NNE,20
2025-06-03 05:20:01,2.5,4.3,NNE,20
2025-06-03 05:25:01,3.5,6.1,NNE,21
2025-06-03 05:30:01,2.5,6.1,NNE,21
2025-06-03 05:35:00,3.5,4.3,NNE,20
2025-06-03 05:40:00,3.5,4.3,NNE,20
2025-06-03 05:45:01,3.5,4.3,NNE,20
2025-06-03 05:50:01,3.5,4.3,NNE,13
2025-06-03 05:55:02,2.5,4.3,N,9
2025-06-03 06:00:02,2.5,3.5,N,0
2025-06-03 06:05:01,2.5,3.5,N,352
2025-06-03 06:10:02,2.5,3.5,N,351
2025-06-03 06:15:01,2.5,4.3,N,351
2025-06-03 06:20:02,2.5,4.3,N,351
2025-06-03 06:25:02,2.5,4.3,N,351
2025-06-03 06:30:00,2.5,6.1,N,2
2025-06-03 06:35:01,3.5,6.1,NNE,16
2025-06-03 06:40:02,3.5,4.3,NNE,25
2025-06-03 06:45:02,3.5,4.3,NNE,26
2025-06-03 06:50:02,3.5,4.3,NNE,23
2025-06-03 06:55:02,3.5,4.3,NNE,23
2025-06-03 07:00:02,2.5,4.3,NNE,20
2025-06-03 07:05:00,3.5,4.3,NNE,20
2025-06-03 07:10:00,3.5,4.3,NNE,22
2025-06-03 07:15:00,2.5,3.5,NNE,20
2025-06-03 07:20:00,2.5,3.5,NNE,21
2025-06-03 07:25:00,2.5,4.3,N,9
2025-06-03 07:30:00,2.5,4.3,N,0
2025-06-03 07:35:00,2.5,4.3,N,4
2025-06-03 07:40:00,2.5,4.3,N,6
2025-06-03 07:45:00,1.8,2.5,N,10
2025-06-03 07:50:00,0.8,3.5,NE,37
2025-06-03 07:55:00,1.8,3.5,ENE,59
2025-06-03 08:00:00,1.8,2.5,ENE,60
2025-06-03 08:05:00,0.8,3.5,ENE,66
2025-06-03 08:10:00,0.8,3.5,ENE,66
2025-06-03 08:15:00,0.8,2.5,ENE,60
2025-06-03 08:20:00,1.8,3.5,NE,55
2025-06-03 08:25:00,1.8,3.5,NE,54
2025-06-03 08:30:00,1.8,3.5,ENE,58
2025-06-03 08:35:00,1.8,3.5,ENE,58
2025-06-03 08:40:01,1.8,3.5,NE,54
2025-06-03 08:45:00,1.8,3.5,ENE,64
2025-06-03 08:50:00,1.8,3.5,ENE,75
2025-06-03 08:55:00,1.8,3.5,ENE,76
2025-06-03 09:00:00,1.8,3.5,ENE,72
2025-06-03 09:05:00,1.8,3.5,ENE,78
2025-06-03 09:10:00,1.8,2.5,E,92
2025-06-03 09:15:00,1.8,3.5,E,99
2025-06-03 09:20:01,1.8,3.5,E,100
2025-06-03 09:25:00,1.8,2.5,E,95
2025-06-03 09:30:00,1.8,3.5,E,91
