,time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
89,2025-02-02 13:10:00,2.5,3.5,ESE,122
90,2025-02-02 13:15:00,2.5,6.1,ESE,115
91,2025-02-02 13:20:00,3.5,6.1,ESE,103
92,2025-02-02 13:25:00,3.5,6.0,E,95
93,2025-02-02 13:30:01,2.5,4.3,E,87
94,2025-02-02 13:35:00,2.5,4.3,E,84
95,2025-02-02 13:40:01,2.5,4.3,E,87
96,2025-02-02 13:45:00,2.5,3.5,ESE,110
97,2025-02-02 13:50:00,2.5,4.3,SE,137
98,2025-02-02 13:55:00,3.5,5.2,SSE,147
99,2025-02-02 14:00:01,4.3,6.1,SE,145
100,2025-02-02 14:05:00,4.3,6.1,SE,138
101,2025-02-02 14:10:00,4.3,6.0,SE,134
102,2025-02-02 14:15:00,3.5,5.2,SE,133
103,2025-02-02 14:20:00,3.5,5.2,SE,136
104,2025-02-02 14:25:00,2.5,3.5,SE,142
105,2025-02-02 14:30:00,2.5,2.5,SE,143
106,2025-02-02 14:35:00,2.5,3.5,SE,140
107,2025-02-02 14:40:00,3.5,3.5,SE,140
108,2025-02-02 14:45:00,3.5,3.5,SE,143
109,2025-02-02 14:50:00,2.5,3.5,SE,143
110,2025-02-02 14:55:00,2.5,3.5,SE,140
111,2025-02-02 15:00:00,2.5,3.5,SE,135
112,2025-02-02 15:05:01,1.8,2.5,ESE,123
113,2025-02-02 15:10:00,0.8,2.5,ESE,115
114,2025-02-02 15:15:01,0.0,0.0,ESE,117
115,2025-02-02 15:20:01,0.0,0.0,ESE,123
116,2025-02-02 15:25:00,0.0,0.0,SE,128
117,2025-02-02 15:30:01,0.0,0.0,SE,128
118,2025-02-02 15:35:01,0.0,0.0,SE,129
119,2025-02-02 15:40:01,0.0,0.0,SE,132
120,2025-02-02 15:45:00,0.0,0.0,SE,139
121,2025-02-02 15:50:00,0.0,0.0,SE,142
122,2025-02-02 15:55:00,0.0,0.0,SE,140
123,2025-02-02 16:00:00,0.0,0.0,SE,140
124,2025-02-02 16:05:00,0.0,0.0,SE,140
125,2025-02-02 16:10:00,0.0,0.0,SE,141
126,2025-02-02 16:15:00,0.0,0.0,SE,143
127,2025-02-02 16:20:00,0.0,0.0,SE,143
128,2025-02-02 16:25:01,0.0,0.0,SE,143
129,2025-02-02 16:30:01,0.0,0.0,SE,143
130,2025-02-02 16:35:01,0.0,0.0,SE,143
131,2025-02-02 16:40:01,0.0,0.0,SE,143
132,2025-02-02 16:45:00,0.0,0.0,SE,143
133,2025-02-02 16:50:01,0.0,0.0,SE,143
134,2025-02-02 16:55:01,0.0,0.0,SE,142
135,2025-02-02 17:00:00,0.0,0.0,SE,142
136,2025-02-02 17:05:01,0.0,0.0,SE,142
137,2025-02-02 17:10:00,0.0,0.0,SE,142
138,2025-02-02 17:15:01,0.0,0.0,SE,142
139,2025-02-02 17:20:00,0.0,0.0,SE,142
140,2025-02-02 17:25:00,0.0,0.0,SE,142
141,2025-02-02 17:30:00,0.0,0.0,SE,141
142,2025-02-02 17:35:02,0.0,0.0,SE,141
143,2025-02-02 17:40:02,0.0,0.0,SE,141
144,2025-02-02 17:45:00,0.0,0.0,SE,141
145,2025-02-02 17:50:00,0.0,0.0,SE,141
146,2025-02-02 17:55:00,0.0,0.0,SE,141
147,2025-02-02 18:00:01,0.0,0.0,SE,141
148,2025-02-02 18:05:00,0.0,0.0,SE,141
149,2025-02-02 18:10:01,0.0,0.0,SE,141
150,2025-02-02 18:15:01,0.0,0.0,SE,141
151,2025-02-02 18:20:01,0.0,0.0,SE,141
152,2025-02-02 18:25:02,0.0,0.0,SE,141
153,2025-02-02 18:30:02,0.0,0.0,SE,142
154,2025-02-02 18:35:01,0.8,1.8,S,183
155,2025-02-02 18:40:02,0.8,1.8,SW,229
156,2025-02-02 18:45:02,0.0,0.8,WSW,242
157,2025-02-02 18:50:01,0.8,4.3,SSW,207
158,2025-02-02 18:55:01,2.5,4.3,S,184
159,2025-02-02 19:00:02,2.5,4.3,SSW,195
160,2025-02-02 19:05:00,2.5,3.5,SW,217
161,2025-02-02 19:10:01,1.8,2.5,SW,232
162,2025-02-02 19:15:01,0.8,2.5,SW,234
163,2025-02-02 19:20:01,0.0,1.8,SW,236
164,2025-02-02 19:25:01,0.0,0.0,WSW,242
165,2025-02-02 19:30:00,0.0,0.0,WSW,254
166,2025-02-02 19:35:01,0.0,0.0,W,261
167,2025-02-02 19:40:01,0.0,0.0,W,274
168,2025-02-02 19:45:00,0.0,0.0,WNW,286
169,2025-02-02 19:50:01,0.0,1.8,WNW,290
170,2025-02-02 19:55:01,0.8,1.8,WNW,287
171,2025-02-02 20:00:00,0.8,1.8,WNW,285
172,2025-02-02 20:05:01,0.0,0.8,WNW,288
173,2025-02-02 20:10:00,0.0,0.0,WNW,296
174,2025-02-02 20:15:00,0.0,0.0,WNW,301
175,2025-02-02 20:20:00,0.0,0.0,WNW,301
176,2025-02-02 20:25:01,0.0,0.0,WNW,301
177,2025-02-02 20:30:01,0.0,0.0,WNW,301
178,2025-02-02 20:35:00,0.0,0.0,WNW,301
179,2025-02-02 20:40:00,0.0,0.0,WNW,302
180,2025-02-02 20:45:00,0.0,0.0,NW,308
181,2025-02-02 20:50:00,0.0,0.0,NW,313
182,2025-02-02 20:55:00,0.0,2.5,NW,316
183,2025-02-02 21:00:00,1.8,2.5,NW,318
184,2025-02-02 21:05:00,2.5,2.5,NW,322
185,2025-02-02 21:10:00,2.5,2.5,NW,325
186,2025-02-02 21:15:00,2.5,3.5,NW,319
187,2025-02-02 21:20:00,2.5,3.5,NW,324
188,2025-02-02 21:25:01,2.5,3.5,NNW,333
189,2025-02-02 21:30:01,2.5,3.5,NNW,333
190,2025-02-02 21:35:00,2.5,4.3,NNW,331
191,2025-02-02 21:40:00,3.5,5.2,NNW,333
192,2025-02-02 21:45:00,3.5,5.2,NNW,340
193,2025-02-02 21:50:00,3.5,6.1,NNW,348
194,2025-02-02 21:55:00,4.3,7.0,N,350
195,2025-02-02 22:00:00,5.2,7.0,NNW,348
196,2025-02-02 22:05:01,4.3,6.0,NNW,347
197,2025-02-02 22:10:00,3.5,6.0,NNW,344
198,2025-02-03 00:00:00,2.5,4.3,NNW,345
199,2025-02-03 00:05:00,2.5,4.3,NNW,344
200,2025-02-03 00:10:00,2.5,3.5,N,350
201,2025-02-03 00:15:00,2.5,4.3,N,356
202,2025-02-03 00:20:00,3.5,4.3,N,355
203,2025-02-03 00:25:01,3.5,4.3,N,358
204,2025-02-03 00:30:01,3.5,4.3,N,8
205,2025-02-03 00:35:01,3.5,4.3,NNE,16
206,2025-02-03 00:40:01,3.5,5.2,NNE,18
207,2025-02-03 00:45:01,3.5,6.1,NNE,16
208,2025-02-03 00:50:01,3.5,6.1,NNE,13
209,2025-02-03 00:55:01,4.3,6.0,NNE,13
210,2025-02-03 01:00:01,4.3,6.0,NNE,14
211,2025-02-03 01:05:01,3.5,6.0,N,6
212,2025-02-03 01:10:01,3.5,6.0,N,356
213,2025-02-03 01:15:01,3.5,4.3,N,352
214,2025-02-03 01:20:01,3.5,4.3,N,350
215,2025-02-03 01:25:01,2.5,4.3,N,0
216,2025-02-03 01:30:01,2.5,3.5,N,10
217,2025-02-03 01:35:01,2.5,3.5,N,9
218,2025-02-03 01:40:01,3.5,4.3,N,0
219,2025-02-03 01:45:01,4.3,6.1,N,356
220,2025-02-03 01:50:01,4.3,6.1,N,358
221,2025-02-03 01:55:02,3.5,7.0,N,359
222,2025-02-03 02:00:01,3.5,7.0,N,7
223,2025-02-03 02:05:01,2.5,4.3,NNE,20
224,2025-02-03 02:10:01,3.5,5.2,NNE,30
225,2025-02-03 02:15:01,3.5,5.2,NNE,30
226,2025-02-03 02:20:02,3.5,4.3,NNE,22
227,2025-02-03 02:25:02,3.5,4.3,NNE,14
228,2025-02-03 02:30:02,3.5,4.3,NNE,13
229,2025-02-03 02:35:02,3.5,2.5,NNE,13
230,2025-02-03 07:50:00,3.5,7.8,NNE,23
231,2025-02-03 07:55:00,5.2,7.8,NNE,19
232,2025-02-03 08:00:01,4.3,7.8,NNE,16
233,2025-02-03 08:05:00,4.3,6.0,NNE,14
234,2025-02-03 08:10:00,4.3,6.0,NNE,14
235,2025-02-03 08:15:00,3.5,5.2,NNE,14
236,2025-02-03 08:20:00,3.5,4.3,NNE,12
237,2025-02-03 08:25:00,3.5,4.3,N,10
238,2025-02-03 08:30:00,3.5,4.3,NNE,13
239,2025-02-03 08:35:00,3.5,7.0,NNE,18
240,2025-02-03 08:40:00,4.3,7.8,NNE,19
241,2025-02-03 08:45:00,5.2,7.8,NNE,23
242,2025-02-03 08:50:00,5.2,8.7,NNE,29
243,2025-02-03 08:55:00,5.2,8.7,NE,34
244,2025-02-03 09:00:00,4.3,7.8,NE,37
245,2025-02-03 09:05:00,4.3,8.7,NE,36
246,2025-02-03 09:10:00,6.0,9.6,NE,40
247,2025-02-03 09:15:00,7.0,10.5,NE,48
248,2025-02-03 09:20:01,7.0,10.5,NE,54
249,2025-02-03 09:25:00,7.0,9.5,NE,55
250,2025-02-03 09:30:00,6.0,9.5,NE,56
251,2025-02-03 09:35:00,6.0,9.6,NE,55
252,2025-02-03 09:40:00,7.0,9.6,NE,55
253,2025-02-03 09:45:01,6.0,10.5,ENE,57
254,2025-02-03 09:50:00,6.0,10.5,ENE,60
255,2025-02-03 09:55:00,6.0,9.5,ENE,62
256,2025-02-03 10:00:00,6.0,8.7,ENE,63
257,2025-02-03 10:05:00,6.0,8.7,ENE,66
258,2025-02-03 10:10:00,7.0,10.4,ENE,67
259,2025-02-03 10:15:00,7.0,12.2,ENE,58
260,2025-02-03 10:20:00,7.0,12.2,NE,47
261,2025-02-03 10:25:00,7.0,9.5,NE,50
262,2025-02-03 10:30:00,6.0,9.5,NE,56
263,2025-02-03 10:35:00,6.0,9.6,NE,56
264,2025-02-03 10:40:00,7.0,9.6,NE,56
265,2025-02-03 10:45:00,7.0,9.5,NE,46
266,2025-02-03 10:50:00,7.0,9.5,NE,36
267,2025-02-03 10:55:01,7.0,9.5,NE,38
268,2025-02-03 11:00:00,5.2,9.5,NE,42
269,2025-02-03 11:05:00,6.0,9.5,NE,43
270,2025-02-03 11:10:00,6.0,9.5,NE,45
271,2025-02-03 11:15:00,5.2,9.5,NE,46
272,2025-02-03 11:20:00,5.2,9.6,NE,46
273,2025-02-03 11:25:00,6.0,9.6,NE,48
274,2025-02-03 11:30:00,6.0,9.5,NE,50
275,2025-02-03 11:35:00,6.0,11.3,NE,51
276,2025-02-03 11:40:00,6.0,11.3,NE,56
277,2025-02-03 11:45:00,4.3,8.7,NE,53
278,2025-02-03 11:50:00,5.2,8.7,NE,49
279,2025-02-03 11:55:00,5.2,8.7,NE,52
280,2025-02-03 12:00:00,5.2,9.6,NE,42
281,2025-02-03 12:05:00,4.3,9.6,NNE,33
282,2025-02-03 12:10:00,4.3,9.5,NE,48
283,2025-02-03 12:15:00,5.2,8.7,NE,51
284,2025-02-03 12:20:00,6.0,9.5,NE,41
285,2025-02-03 12:25:00,7.0,10.5,NE,43
286,2025-02-03 12:30:01,7.0,10.5,NE,48
287,2025-02-03 12:35:00,7.0,10.5,NE,47
288,2025-02-03 12:40:01,7.0,10.5,NE,48
289,2025-02-03 12:45:01,6.0,10.5,NE,53
290,2025-02-03 12:50:01,6.0,9.5,NE,53
291,2025-02-03 12:55:02,5.2,9.5,NE,55
292,2025-02-03 13:00:02,2.5,7.8,ENE,59
293,2025-02-03 13:05:01,2.5,7.8,ENE,64
294,2025-02-03 13:10:01,4.3,7.8,ENE,70
295,2025-02-03 13:15:01,3.5,7.8,ENE,63
296,2025-02-03 13:20:01,2.5,6.0,ENE,70
297,2025-02-03 13:25:01,3.5,6.0,E,101
298,2025-02-03 13:30:01,5.2,7.0,ESE,119
299,2025-02-03 13:35:01,4.3,7.0,ESE,120
300,2025-02-03 13:40:01,3.5,6.0,ESE,120
301,2025-02-03 13:45:01,3.5,5.2,ESE,122
302,2025-02-03 13:50:00,4.3,6.0,ESE,121
303,2025-02-03 13:55:02,3.5,6.0,ESE,121
304,2025-02-03 14:00:01,3.5,5.2,ESE,120
305,2025-02-03 14:05:00,3.5,5.2,ESE,116
306,2025-02-03 14:10:01,3.5,5.2,ESE,115
307,2025-02-03 14:15:01,4.3,6.1,ESE,117
308,2025-02-03 14:20:01,4.3,6.1,ESE,116
309,2025-02-03 14:25:01,5.2,6.0,ESE,116
310,2025-02-03 14:30:01,3.5,6.0,ESE,119
311,2025-02-03 14:35:02,0.8,5.2,SE,126
312,2025-02-03 14:40:01,0.8,2.5,SE,135
313,2025-02-03 14:45:02,2.5,3.5,SE,132
314,2025-02-03 14:50:02,1.8,3.5,SE,129
315,2025-02-03 14:55:01,0.8,3.5,SE,133
316,2025-02-03 15:00:02,0.0,0.0,SE,131
317,2025-02-03 15:05:02,0.0,0.0,SE,125
318,2025-02-03 15:10:01,0.0,3.5,ESE,122
319,2025-02-03 15:15:01,1.8,5.2,SE,124
320,2025-02-03 15:20:00,2.5,5.2,SE,125
321,2025-02-03 15:25:00,1.8,2.5,SE,126
322,2025-02-03 15:30:01,0.8,2.5,ESE,123
323,2025-02-03 15:35:01,0.0,0.0,ESE,118
324,2025-02-03 15:40:01,0.8,3.5,ESE,113
325,2025-02-03 15:45:01,2.5,5.2,ESE,109
326,2025-02-03 15:50:00,3.5,5.2,ESE,113
327,2025-02-03 15:55:00,3.5,5.2,ESE,121
328,2025-02-03 16:00:00,2.5,3.5,SE,124
329,2025-02-03 16:05:01,1.8,3.5,ESE,122
330,2025-02-03 16:10:02,1.8,5.2,ESE,122
331,2025-02-03 16:15:02,2.5,5.2,ESE,120
332,2025-02-03 16:20:01,0.8,2.5,ESE,117
333,2025-02-03 16:25:01,1.8,5.2,ESE,117
334,2025-02-03 16:30:02,3.5,5.2,ESE,121
335,2025-02-03 16:35:01,3.5,5.2,SE,129
336,2025-02-03 16:40:02,2.5,5.2,SE,132
337,2025-02-03 16:45:01,1.8,5.2,SE,127
338,2025-02-03 16:50:01,1.8,2.5,ESE,123
339,2025-02-03 16:55:00,0.8,2.5,SE,126
340,2025-02-03 17:00:01,0.0,1.8,SE,130
341,2025-02-03 17:05:01,0.0,0.0,SE,129
342,2025-02-03 17:10:00,0.0,0.0,SE,126
343,2025-02-03 17:15:01,0.0,0.8,SE,129
344,2025-02-03 17:20:00,0.0,0.8,SE,132
345,2025-02-03 17:25:00,0.0,0.0,SE,130
346,2025-02-03 17:30:01,0.0,0.0,SE,127
347,2025-02-03 17:35:01,0.0,0.0,SE,126
348,2025-02-03 17:40:01,0.0,0.0,SE,126
349,2025-02-03 17:45:02,0.0,0.0,SE,125
350,2025-02-03 17:50:01,0.0,0.0,ESE,120
351,2025-02-03 17:55:01,0.0,0.0,ESE,115
352,2025-02-03 18:00:01,0.0,0.0,ESE,113
353,2025-02-03 18:05:01,0.0,0.0,ENE,68
354,2025-02-03 18:10:02,0.0,0.0,NNE,18
355,2025-02-03 18:15:02,0.0,0.0,NNE,12
356,2025-02-03 18:20:01,0.0,0.0,N,11
357,2025-02-03 18:25:02,0.0,0.0,N,11
358,2025-02-03 18:30:00,0.0,0.0,N,11
359,2025-02-03 18:35:01,0.0,0.0,N,11
360,2025-02-03 18:40:01,0.0,0.0,N,11
361,2025-02-03 18:45:00,0.0,0.0,NNE,16
362,2025-02-03 18:50:01,0.0,0.0,NNE,23
363,2025-02-03 18:55:00,0.0,0.0,NNE,25
364,2025-02-03 19:00:01,0.0,0.0,NNE,30
365,2025-02-03 19:05:01,0.8,3.5,NE,36
366,2025-02-03 19:10:01,1.8,3.5,NE,36
367,2025-02-03 19:15:01,1.8,2.5,NNE,30
368,2025-02-03 19:20:02,1.8,2.5,NNE,28
369,2025-02-03 19:25:01,1.8,3.5,NE,41
370,2025-02-03 19:30:01,2.5,3.5,NE,52
371,2025-02-03 19:35:00,2.5,4.3,NE,48
372,2025-02-03 19:40:00,2.5,4.3,NE,45
373,2025-02-03 19:45:00,2.5,4.3,NE,48
374,2025-02-03 19:50:01,2.5,4.3,NE,53
375,2025-02-03 19:55:01,2.5,3.5,NE,55
376,2025-02-03 20:00:00,2.5,4.3,NE,55
377,2025-02-03 20:05:01,3.5,4.3,NE,55
378,2025-02-03 20:10:00,2.5,4.3,ENE,57
379,2025-02-03 20:15:01,2.5,4.3,ENE,60
380,2025-02-03 20:20:00,2.5,4.3,ENE,60
381,2025-02-03 20:25:00,2.5,3.5,NE,56
382,2025-02-03 20:30:00,2.5,3.5,NE,52
383,2025-02-03 20:35:00,2.5,4.3,NE,52
384,2025-02-03 20:40:00,3.5,4.3,NE,51
385,2025-02-03 20:45:00,3.5,5.2,NE,49
386,2025-02-03 20:50:00,2.5,5.2,NE,50
387,2025-02-03 20:55:00,2.5,4.3,NE,49
388,2025-02-03 21:00:00,2.5,3.5,NE,44
389,2025-02-03 21:05:00,1.8,3.5,NNE,30
390,2025-02-03 21:10:00,0.0,1.8,NNE,12
391,2025-02-03 21:15:01,0.0,0.0,N,10
392,2025-02-03 21:20:00,0.0,0.0,N,9
393,2025-02-03 21:25:00,0.0,0.0,NNE,15
394,2025-02-03 21:30:01,0.8,5.2,NNE,32
395,2025-02-03 21:35:00,2.5,5.2,NE,41
396,2025-02-03 21:40:01,3.5,5.2,NE,39
397,2025-02-03 21:45:00,3.5,5.2,NE,39
398,2025-02-03 21:50:01,3.5,5.2,NE,43
399,2025-02-03 21:55:00,3.5,5.2,NE,42
400,2025-02-03 22:00:01,4.3,7.0,NE,42
401,2025-02-03 22:05:00,4.3,7.0,NE,40
402,2025-02-03 22:10:01,4.3,7.0,NE,36
403,2025-02-04 00:00:00,4.3,7.0,NNE,26
404,2025-02-04 00:05:00,4.3,7.0,NNE,17
405,2025-02-04 00:10:00,4.3,7.0,N,8
406,2025-02-04 00:15:01,4.3,7.0,N,10
407,2025-02-04 00:20:01,4.3,7.8,NNE,14
408,2025-02-04 00:25:01,4.3,7.8,NNE,15
409,2025-02-04 00:30:00,3.5,7.0,NNE,14
410,2025-02-04 00:35:01,3.5,7.0,NNE,12
411,2025-02-04 00:40:01,3.5,6.0,N,10
412,2025-02-04 00:45:02,3.5,6.0,N,11
413,2025-02-04 00:50:01,3.5,7.0,NNE,13
414,2025-02-04 00:55:01,4.3,7.8,NNE,21
415,2025-02-04 01:00:01,5.2,8.7,NNE,28
416,2025-02-04 01:05:01,5.2,8.7,NNE,30
417,2025-02-04 01:10:01,5.2,8.7,NNE,29
418,2025-02-04 01:15:01,5.2,7.8,NNE,24
419,2025-02-04 01:20:01,4.3,7.0,NNE,13
420,2025-02-04 01:25:01,4.3,7.8,N,8
421,2025-02-04 01:30:00,5.2,7.8,N,7
422,2025-02-04 01:35:01,5.2,7.8,N,10
423,2025-02-04 01:40:01,5.2,7.8,NNE,18
424,2025-02-04 01:45:00,5.2,7.0,NNE,26
425,2025-02-04 01:50:01,4.3,7.0,NNE,32
426,2025-02-04 01:55:01,4.3,7.0,NNE,27
427,2025-02-04 02:00:01,4.3,7.0,N,9
428,2025-02-04 02:05:01,4.3,7.0,N,359
429,2025-02-04 02:10:01,4.3,7.0,N,11
430,2025-02-04 02:15:01,4.3,6.0,NNE,14
431,2025-02-04 02:20:00,4.3,6.0,N,3
432,2025-02-04 02:25:00,3.5,5.2,N,349
433,2025-02-04 02:30:00,3.5,5.2,NNW,346
434,2025-02-04 02:35:00,3.5,3.5,NNW,346
