,time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
108,2025-01-01 15:50:02,0.0,1.8,W,260
109,2025-01-01 15:55:01,0.0,1.8,W,263
110,2025-01-01 16:00:00,0.0,0.8,W,273
111,2025-01-01 16:05:00,0.0,0.0,WNW,282
112,2025-01-01 16:10:00,0.0,0.0,W,274
113,2025-01-01 16:15:00,0.0,0.0,W,271
114,2025-01-01 16:20:00,0.0,0.9,W,268
115,2025-01-01 16:25:01,0.0,0.9,W,269
116,2025-01-01 16:30:01,0.0,0.8,W,280
117,2025-01-01 16:35:00,0.0,0.8,WNW,285
118,2025-01-01 16:40:00,0.0,0.0,WNW,292
119,2025-01-01 16:45:01,0.0,0.0,WNW,291
120,2025-01-01 16:50:02,0.0,0.0,WNW,284
121,2025-01-01 16:55:02,0.0,0.0,WNW,284
122,2025-01-01 17:00:02,0.0,0.0,WNW,290
123,2025-01-01 17:05:00,0.0,0.0,WNW,296
124,2025-01-01 17:10:00,0.0,0.0,WNW,297
125,2025-01-01 17:15:00,0.0,0.9,WNW,292
126,2025-01-01 17:20:00,0.0,0.9,WNW,289
127,2025-01-01 17:25:00,0.0,0.8,WNW,286
128,2025-01-01 17:30:00,0.0,0.9,WNW,285
129,2025-01-01 17:35:00,0.0,0.9,WNW,282
130,2025-01-01 17:40:00,0.0,0.8,WNW,282
131,2025-01-01 17:45:00,0.0,0.8,WNW,290
132,2025-01-01 17:50:00,0.0,0.8,WNW,292
133,2025-01-01 17:55:00,0.0,0.8,W,280
134,2025-01-01 18:00:00,0.0,0.8,W,274
135,2025-01-01 18:05:00,0.0,1.8,WNW,282
136,2025-01-01 18:10:00,0.8,1.8,WNW,288
137,2025-01-01 18:15:01,0.8,2.6,WNW,290
138,2025-01-01 18:20:00,0.8,2.6,WNW,288
139,2025-01-01 18:25:00,0.0,1.8,WNW,284
140,2025-01-01 18:30:00,0.0,1.8,WNW,283
141,2025-01-01 18:35:01,0.0,0.0,WNW,288
142,2025-01-01 18:40:00,0.0,2.6,WNW,296
143,2025-01-01 18:45:00,0.0,2.6,WNW,295
144,2025-01-01 18:50:00,0.0,1.8,WNW,287
145,2025-01-01 18:55:00,0.8,2.5,WNW,288
146,2025-01-01 19:00:00,0.8,2.5,WNW,292
147,2025-01-01 19:05:00,0.8,3.5,WNW,292
148,2025-01-01 19:10:00,0.8,3.5,WNW,291
149,2025-01-01 19:15:00,0.8,3.5,WNW,289
150,2025-01-01 19:20:00,0.8,2.5,WNW,289
151,2025-01-01 19:25:00,0.0,1.8,WNW,291
152,2025-01-01 19:30:01,0.0,2.5,WNW,293
153,2025-01-01 19:35:01,0.0,2.5,WNW,296
154,2025-01-01 19:40:00,0.8,2.6,WNW,296
155,2025-01-01 19:45:02,0.8,2.6,WNW,295
156,2025-01-01 19:50:02,0.8,2.6,WNW,299
157,2025-01-01 19:55:01,0.8,2.6,WNW,297
158,2025-01-01 20:00:01,0.8,2.5,WNW,292
159,2025-01-01 20:05:02,0.8,2.5,WNW,293
160,2025-01-01 20:10:01,0.8,2.5,WNW,291
161,2025-01-01 20:15:02,0.0,1.8,WNW,286
162,2025-01-01 20:20:02,0.0,1.7,WNW,286
163,2025-01-01 20:25:01,0.0,1.8,WNW,295
164,2025-01-01 20:30:02,0.8,2.6,WNW,303
165,2025-01-01 20:35:01,0.8,2.6,NW,304
166,2025-01-01 20:40:02,1.8,2.5,NW,308
167,2025-01-01 20:45:01,0.8,3.5,NW,312
168,2025-01-01 20:50:00,1.8,3.5,NW,314
169,2025-01-01 20:55:01,1.8,3.5,NW,314
170,2025-01-01 21:00:00,0.8,2.5,NW,313
171,2025-01-01 21:05:00,0.0,0.0,NW,312
172,2025-01-01 21:10:00,0.0,0.0,NW,315
173,2025-01-01 21:15:00,0.0,0.0,NW,317
174,2025-01-01 21:20:00,0.0,0.0,NW,314
175,2025-01-01 21:25:01,0.8,2.5,NW,314
176,2025-01-01 21:30:00,0.8,2.5,NW,315
177,2025-01-01 21:35:01,0.8,1.8,NW,316
178,2025-01-01 21:40:02,0.8,2.6,NW,319
179,2025-01-01 21:45:02,0.8,2.6,NW,321
180,2025-01-01 21:50:02,1.8,2.5,NW,321
181,2025-01-01 21:55:02,1.8,3.5,NW,322
182,2025-01-01 22:00:01,1.8,3.5,NW,326
183,2025-01-01 22:05:01,1.8,3.5,NNW,327
184,2025-01-01 22:10:02,1.8,2.5,NW,326
185,2025-01-01 22:15:01,1.8,2.5,NW,325
186,2025-01-02 00:00:01,0.0,0.0,NNW,329
187,2025-01-02 00:05:02,0.0,0.0,NNW,331
188,2025-01-02 00:10:02,0.0,0.0,NNW,333
189,2025-01-02 00:15:01,0.0,0.0,NNW,334
190,2025-01-02 00:20:02,0.0,0.0,NNW,333
191,2025-01-02 00:25:00,0.0,0.0,NNW,332
192,2025-01-02 00:30:00,0.0,0.0,NNW,331
193,2025-01-02 00:35:00,0.0,0.0,NW,325
194,2025-01-02 00:40:00,0.0,0.0,NW,320
195,2025-01-02 00:45:00,0.0,1.8,NW,319
196,2025-01-02 00:50:00,0.0,1.8,NW,322
197,2025-01-02 00:55:00,0.0,0.0,NW,323
198,2025-01-02 01:00:00,0.0,0.0,NW,323
199,2025-01-02 01:05:00,0.0,0.0,NW,323
200,2025-01-02 01:10:00,0.0,0.0,NW,323
201,2025-01-02 01:15:00,0.0,0.0,NW,317
202,2025-01-02 01:20:00,0.0,0.0,NW,311
203,2025-01-02 01:25:01,0.0,0.0,NW,309
204,2025-01-02 01:30:01,0.0,0.0,NW,309
205,2025-01-02 01:35:00,0.0,0.0,NW,309
206,2025-01-02 01:40:02,0.0,0.0,NW,309
207,2025-01-02 09:10:02,0.0,0.0,NNW,347
208,2025-01-02 09:15:01,0.0,0.9,N,349
209,2025-01-02 09:20:02,0.0,0.9,N,352
210,2025-01-02 09:25:01,0.0,0.0,N,355
211,2025-01-02 09:30:00,0.0,0.0,N,350
212,2025-01-02 09:35:00,0.0,0.0,NNW,346
213,2025-01-02 09:40:00,0.0,0.0,NNW,346
214,2025-01-02 09:45:01,0.0,0.0,NNW,346
215,2025-01-02 09:50:00,0.0,0.8,NNW,346
216,2025-01-02 09:55:00,0.0,0.8,NNW,346
217,2025-01-02 10:00:00,0.0,0.0,NNW,347
218,2025-01-02 10:05:01,0.0,0.0,N,349
219,2025-01-02 10:10:00,0.0,0.0,N,350
220,2025-01-02 10:15:01,0.0,0.0,NNE,12
221,2025-01-02 10:20:02,0.0,0.0,NE,38
222,2025-01-02 10:25:01,0.0,0.0,NE,54
223,2025-01-02 10:30:02,0.0,0.0,ENE,74
224,2025-01-02 10:35:02,0.0,0.8,E,81
225,2025-01-02 10:40:02,0.8,1.8,E,82
226,2025-01-02 10:45:02,0.8,1.8,E,83
227,2025-01-02 10:50:02,0.0,0.8,E,83
228,2025-01-02 10:55:02,0.0,0.0,E,82
229,2025-01-02 11:00:01,0.0,0.0,E,82
230,2025-01-02 11:05:00,0.0,0.0,E,82
231,2025-01-02 11:10:00,0.0,0.0,E,82
232,2025-01-02 11:15:00,0.0,0.0,E,82
233,2025-01-02 11:20:01,0.0,0.0,E,82
234,2025-01-02 11:25:00,0.0,0.8,E,82
235,2025-01-02 11:30:01,0.0,0.8,E,85
236,2025-01-02 11:35:00,0.0,2.5,ESE,102
237,2025-01-02 11:40:00,1.8,3.5,ESE,122
238,2025-01-02 11:45:00,2.5,3.5,SE,129
239,2025-01-02 11:50:01,1.8,2.5,SE,127
240,2025-01-02 11:55:02,1.8,1.8,ESE,120
241,2025-01-02 12:00:01,1.8,1.8,ESE,114
242,2025-01-02 12:05:02,0.8,1.8,E,100
243,2025-01-02 12:10:02,0.0,0.0,E,89
244,2025-01-02 12:15:01,0.0,1.8,E,88
245,2025-01-02 12:20:02,0.0,1.8,E,93
246,2025-01-02 12:25:02,0.0,1.8,E,95
247,2025-01-02 12:30:01,0.0,0.0,E,94
248,2025-01-02 12:35:01,0.0,0.0,E,93
249,2025-01-02 12:40:00,0.0,0.0,E,92
250,2025-01-02 12:45:01,0.0,0.0,E,86
251,2025-01-02 12:50:00,0.0,0.8,ENE,76
252,2025-01-02 12:55:01,0.8,0.8,ENE,73
253,2025-01-02 13:00:01,0.0,0.8,E,83
254,2025-01-02 13:05:02,0.0,0.0,E,86
255,2025-01-02 13:10:02,0.0,0.0,ENE,78
256,2025-01-02 13:15:01,0.0,0.0,ENE,78
257,2025-01-02 13:20:01,0.0,0.0,E,89
258,2025-01-02 13:25:01,0.0,0.0,ESE,114
259,2025-01-02 13:30:00,0.8,1.8,ESE,119
260,2025-01-02 13:35:01,0.8,1.8,ESE,105
261,2025-01-02 13:40:00,0.8,1.8,E,95
262,2025-01-02 13:45:01,0.8,1.8,E,94
263,2025-01-02 13:50:01,1.8,2.6,E,100
264,2025-01-02 13:55:01,2.5,2.6,ESE,104
265,2025-01-02 14:00:01,2.5,3.5,ESE,109
266,2025-01-02 14:05:01,2.5,3.5,ESE,118
267,2025-01-02 14:10:01,2.5,3.5,ESE,121
268,2025-01-02 14:15:00,2.5,3.5,ESE,112
269,2025-01-02 14:20:00,1.8,2.5,ESE,102
270,2025-01-02 14:25:01,1.8,2.5,E,91
271,2025-01-02 14:30:01,1.8,2.5,E,85
272,2025-01-02 14:35:00,2.5,2.5,E,89
273,2025-01-02 14:40:00,2.5,2.5,E,83
274,2025-01-02 14:45:01,2.5,2.5,E,80
275,2025-01-02 14:50:00,2.5,4.3,E,82
276,2025-01-02 14:55:00,3.5,4.3,E,82
277,2025-01-02 15:00:00,3.5,5.2,E,93
278,2025-01-02 15:05:01,3.5,5.2,ESE,107
279,2025-01-02 15:10:01,3.5,5.2,ESE,111
280,2025-01-02 15:15:00,2.5,5.2,ESE,105
281,2025-01-02 15:20:01,2.5,3.5,E,92
282,2025-01-02 15:25:00,2.5,3.5,ENE,76
283,2025-01-02 15:30:01,3.5,3.5,ENE,77
284,2025-01-02 15:35:01,2.5,3.5,E,85
285,2025-01-02 15:40:00,2.5,3.5,E,88
286,2025-01-02 15:45:00,2.5,5.2,E,97
287,2025-01-02 15:50:00,3.5,5.2,ESE,104
288,2025-01-02 15:55:00,3.5,5.2,ESE,102
289,2025-01-02 16:00:01,3.5,5.2,E,93
290,2025-01-02 16:05:01,2.5,3.5,E,85
291,2025-01-02 16:10:00,2.5,3.5,E,94
292,2025-01-02 16:15:00,2.5,3.5,ESE,108
293,2025-01-02 16:20:00,2.5,3.5,E,96
294,2025-01-02 16:25:00,2.5,3.5,ENE,75
295,2025-01-02 16:30:00,2.5,3.5,ENE,76
296,2025-01-02 16:35:00,1.8,3.5,E,80
297,2025-01-02 16:40:00,0.8,2.5,ENE,68
298,2025-01-02 16:45:00,0.0,0.0,ENE,62
299,2025-01-02 16:50:00,0.0,0.0,ENE,71
300,2025-01-02 16:55:00,0.0,2.6,ENE,70
301,2025-01-02 17:00:01,0.8,2.6,ENE,64
302,2025-01-02 17:05:01,0.0,1.8,ENE,75
303,2025-01-02 17:10:01,0.8,2.5,ENE,65
304,2025-01-02 17:15:01,1.8,2.5,NE,43
305,2025-01-02 17:20:01,0.8,2.5,NE,36
306,2025-01-02 17:25:01,0.0,1.8,NE,38
307,2025-01-02 17:30:01,0.0,0.0,NE,38
308,2025-01-02 17:35:01,0.0,0.0,NE,38
309,2025-01-02 17:40:01,0.0,0.0,NE,39
310,2025-01-02 17:45:00,0.0,0.0,NE,45
311,2025-01-02 17:50:00,0.0,0.0,NE,52
312,2025-01-02 17:55:00,0.0,0.0,NE,54
313,2025-01-02 18:00:00,0.0,0.0,NE,54
314,2025-01-02 18:05:00,0.0,0.0,NE,54
315,2025-01-02 18:10:00,0.0,0.0,NE,53
316,2025-01-02 18:15:00,0.0,0.0,ENE,61
317,2025-01-02 18:20:00,0.0,0.0,ENE,76
318,2025-01-02 18:25:00,0.0,0.0,ENE,58
319,2025-01-02 18:30:00,0.0,0.0,N,7
320,2025-01-02 18:35:01,0.0,0.0,NNW,344
321,2025-01-02 18:40:00,0.8,2.5,NNW,337
322,2025-01-02 18:45:01,2.5,4.3,NNW,338
323,2025-01-02 18:50:00,1.8,4.3,N,349
324,2025-01-02 18:55:00,0.0,2.5,NNE,16
325,2025-01-02 19:00:00,0.8,3.5,N,10
326,2025-01-02 19:05:00,0.8,3.5,N,356
327,2025-01-02 19:10:00,0.8,2.5,N,349
328,2025-01-02 19:15:00,1.8,2.5,N,357
329,2025-01-02 19:20:01,1.8,2.5,NNE,26
330,2025-01-02 19:25:00,1.8,2.5,NNE,27
331,2025-01-02 19:30:01,1.8,2.5,NNE,30
332,2025-01-02 19:35:01,1.8,2.5,NNE,31
333,2025-01-02 19:40:00,0.8,2.5,NE,36
334,2025-01-02 19:45:02,0.8,4.3,NE,34
335,2025-01-02 19:50:01,1.8,4.3,N,10
336,2025-01-02 19:55:00,2.5,4.3,N,355
337,2025-01-02 20:00:00,2.5,4.3,N,3
338,2025-01-02 20:05:00,1.8,2.5,NNE,30
339,2025-01-02 20:10:01,0.8,3.5,NE,49
340,2025-01-02 20:15:00,1.8,3.5,NE,42
341,2025-01-02 20:20:01,1.8,3.5,NE,38
342,2025-01-02 20:25:01,1.8,4.3,NE,41
343,2025-01-02 20:30:00,2.5,4.3,NE,42
344,2025-01-02 20:35:01,2.5,4.3,NE,35
345,2025-01-02 20:40:01,2.5,4.3,NNE,18
346,2025-01-02 20:45:02,2.5,4.3,NNE,15
347,2025-01-02 20:50:01,2.5,4.3,NE,34
348,2025-01-02 20:55:01,2.5,5.2,NE,46
349,2025-01-02 21:00:02,3.5,5.2,NE,44
350,2025-01-02 21:05:01,1.8,5.2,NE,49
351,2025-01-02 21:10:01,0.8,4.3,NE,48
352,2025-01-02 21:15:01,1.8,4.3,NE,39
353,2025-01-02 21:20:02,2.5,3.5,NNE,27
354,2025-01-02 21:25:02,2.5,4.3,NNE,19
355,2025-01-02 21:30:01,1.8,4.3,NNE,13
356,2025-01-02 21:35:01,0.0,1.8,NNE,14
357,2025-01-02 21:40:01,0.0,0.8,NNE,31
358,2025-01-02 21:45:01,0.0,0.8,NE,45
359,2025-01-02 21:50:01,0.0,0.0,NE,53
360,2025-01-02 21:55:01,0.0,0.8,NE,54
361,2025-01-02 22:00:01,0.0,0.8,NE,53
362,2025-01-02 22:05:00,0.0,0.0,NE,53
363,2025-01-02 22:10:01,0.0,0.0,NE,52
